,Gene name,Gene type,Gene description
242,RPL15P4,processed_pseudogene,ribosomal protein L15 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:21663]
243,HLA-P,unprocessed_pseudogene,"major histocompatibility complex, class I, P (pseudogene) [Source:HGNC Symbol;Acc:HGNC:21196]"
244,ZDHHC8BP,transcribed_unprocessed_pseudogene,"ZDHHC8B, pseudogene [Source:HGNC Symbol;Acc:HGNC:26461]"
245,MICG,unprocessed_pseudogene,MHC class I polypeptide-related sequence G (pseudogene) [Source:HGNC Symbol;Acc:HGNC:16802]
246,,processed_pseudogene,zinc finger protein pseudogene
247,,processed_pseudogene,suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) (ST13) pseudogene
248,CES5AP1,transcribed_unprocessed_pseudogene,carboxylesterase 5A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38516]
249,,processed_pseudogene,pseudogene similar to part of RB-associated KRAB zinc finger RBAK
250,,unprocessed_pseudogene,novel PRAME family pseudogene
251,PRAMEF22,unprocessed_pseudogene,PRAME family member 22 [Source:HGNC Symbol;Acc:HGNC:34393]
252,HCG4P8,unprocessed_pseudogene,HLA complex group 4 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:22927]
253,KSR1P1,processed_pseudogene,kinase suppressor of ras 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44977]
254,IGKV1OR10-1,IG_V_pseudogene,immunoglobulin kappa variable 1/OR10-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:44978]
255,PABPC1P8,processed_pseudogene,poly(A) binding protein cytoplasmic 1 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:37988]
256,,transcribed_unprocessed_pseudogene,"solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2 (SLC9B2) pseudogene"
257,,unprocessed_pseudogene,novel PRAME family member pseudogene
258,,unprocessed_pseudogene,postmeiotic segregation increased 2-like 5 (PMS2L5) pseudogene
259,LINC03009,transcribed_unprocessed_pseudogene,long intergenic non-protein coding RNA 3009 [Source:HGNC Symbol;Acc:HGNC:56134]
260,HLA-DQB3,unprocessed_pseudogene,"major histocompatibility complex, class II, DQ beta 3 [Source:HGNC Symbol;Acc:HGNC:4946]"
261,TRBV5-2,TR_V_pseudogene,T cell receptor beta variable 5-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12219]
262,,TR_V_pseudogene,T cell receptor beta variable 3-2 (pseudogene)
263,HSP90AA4P,transcribed_processed_pseudogene,"heat shock protein 90 alpha family class A member 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:5255]"
264,TRBV1,TR_V_pseudogene,T cell receptor beta variable 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12176]
265,TRBV21-1,TR_V_pseudogene,T cell receptor beta variable 21-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12198]
266,,unprocessed_pseudogene,pseudogene similar to part of killer cell immunoglobulin-like receptor proteins
267,KIR2DP1,transcribed_processed_pseudogene,"killer cell immunoglobulin like receptor, two Ig domains pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16344]"
268,RPL3P2,processed_pseudogene,ribosomal protein L3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17834]
269,TOMM40P4,processed_pseudogene,TOMM40 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:54633]
270,,transcribed_unprocessed_pseudogene,neurobeachin (NBEA) pseudogene
271,DDX11L8,unprocessed_pseudogene,DEAD/H-box helicase 11 like 8 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37101]
272,PRSS3P1,unprocessed_pseudogene,PRSS3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43787]
273,,unprocessed_pseudogene,HLA complex group 4 pseudogene 11
274,DDX6P1,processed_pseudogene,DEAD-box helicase 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13948]
275,WASH8P,unprocessed_pseudogene,"WAS protein family homolog 8, pseudogene [Source:HGNC Symbol;Acc:HGNC:53913]"
276,PPIAP9,processed_pseudogene,peptidylprolyl isomerase A pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:9272]
277,,unprocessed_pseudogene,"novel taste receptor, type 2 family pseudogene"
278,,processed_pseudogene,"taste receptor, type 2, member 12 pseudogene"
279,,processed_pseudogene,"taste receptor, type 2, member 18 pseudogene"
280,TAS2R45,unprocessed_pseudogene,taste 2 receptor member 45 [Source:HGNC Symbol;Acc:HGNC:18876]
281,TAS2R15P,processed_pseudogene,taste 2 receptor member 15 pseudogene [Source:HGNC Symbol;Acc:HGNC:19106]
282,,processed_pseudogene,iron-responsive element binding protein 2 (IREB2)
283,,unprocessed_pseudogene,HLA complex group 4 pseudogene 3
284,,processed_pseudogene,"LSM14 homolog A (SCD6, S. cerevisiae) pseudogene"
285,HNRNPA1P38,processed_pseudogene,heterogeneous nuclear ribonucleoprotein A1pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:48767]
286,SMIM10L1,processed_pseudogene,small integral membrane protein 10 like 1 [Source:HGNC Symbol;Acc:HGNC:49847]
287,TAS2R64P,transcribed_processed_pseudogene,taste 2 receptor member 64 pseudogene [Source:HGNC Symbol;Acc:HGNC:20642]
288,,processed_pseudogene,"taste receptor, type 2 pseudogene"
289,TAS2R63P,processed_pseudogene,taste 2 receptor member 63 pseudogene [Source:HGNC Symbol;Acc:HGNC:20641]
290,GOLGA6L24,unprocessed_pseudogene,golgin A6 family like 24 [Source:HGNC Symbol;Acc:HGNC:55710]
291,,unprocessed_pseudogene,pseudogene similar to part of leukocyte immunoglobulin-like receptor proteins
292,HCG9P5,unprocessed_pseudogene,HLA complex group 9 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:30983]
293,GPR53P,unprocessed_pseudogene,"G protein-coupled receptor 53, pseudogene [Source:HGNC Symbol;Acc:HGNC:4509]"
294,PRSS3P2,unprocessed_pseudogene,PRSS3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:43788]
295,HLA-DRB9,unprocessed_pseudogene,"major histocompatibility complex, class II, DR beta 9 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4957]"
296,OR9P1P,unprocessed_pseudogene,olfactory receptor family 9 subfamily P member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15097]
297,PGBD4P1,processed_pseudogene,piggyBac transposable element derived 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44066]
298,MPHOSPH10P7,unprocessed_pseudogene,MPHOSPH10 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:55694]
299,,unprocessed_pseudogene,"family with sequence similarity 108, member A1 (FAM108A1) pseudogene"
300,,processed_pseudogene,high-mobility group (nonhistone chromosomal) protein (HMG17) pseudogene
301,,processed_pseudogene,novel solute carrier family 25 family pseudogene
302,,processed_pseudogene,diazepam binding inhibitor (DBI) pseudogene
303,OR12D1,unprocessed_pseudogene,olfactory receptor family 12 subfamily D member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8177]
304,HLA-Z,unprocessed_pseudogene,"major histocompatibility complex, class I, Z (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19394]"
305,,processed_pseudogene,pseudogene similar to part of kinase suppressor of ras 1 (KSR1)
306,IGKV1OR2-118,IG_V_pseudogene,immunoglobulin kappa variable 1/OR2-118 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37488]
307,,unprocessed_pseudogene,"striatin, calmodulin binding protein (STRN) pseudogene"
308,ETF1P1,processed_pseudogene,eukaryotic translation termination factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:3478]
309,HLA-K,unprocessed_pseudogene,"major histocompatibility complex, class I, K (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4969]"
310,,unprocessed_pseudogene,HLA complex group 4 pseudogene 7
311,RPL32P1,processed_pseudogene,ribosomal protein L32 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10339]
312,DDX39BP1,unprocessed_pseudogene,DEAD-box helicase 39B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33450]
313,RPL23AP95,processed_pseudogene,ribosomal protein L23a pseudogene 95 [Source:HGNC Symbol;Acc:HGNC:51630]
314,,processed_pseudogene,"amily with sequence similarity 208, member A (FAM208A) pseudogene"
315,HLA-DRB2,unprocessed_pseudogene,"major histocompatibility complex, class II, DR beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4950]"
316,,unprocessed_pseudogene,Golgin subfamily A member 2 pseudogene
317,ABCB10P3,processed_pseudogene,ABCB10 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:31129]
318,,processed_pseudogene,ribosomal protein L19 (RPL19) pseudogene
319,CRYZP1,processed_pseudogene,crystallin zeta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2421]
320,DPY19L2P2,transcribed_unprocessed_pseudogene,DPY19L2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:21764]
321,,unprocessed_pseudogene,trypsinogen D
322,TRBV12-1,TR_V_pseudogene,T cell receptor beta variable 12-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12183]
323,PPP1R2P1,transcribed_processed_pseudogene,protein phosphatase 1 regulatory inhibitor subunit 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9289]
324,HLA-N,unprocessed_pseudogene,"major histocompatibility complex, class I, N (pseudogene) [Source:HGNC Symbol;Acc:HGNC:19406]"
325,HERC2P1,unprocessed_pseudogene,HERC2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4869]
326,,unprocessed_pseudogene,"Fanconi anemia, complementation group D2 (FANCD2) pseudogene"
327,,unprocessed_pseudogene,"major histocompatibility complex, class II, DR beta 7 (pseudogene)"
328,,unprocessed_pseudogene,novel pseudogene
329,,processed_pseudogene,glypican 5 (CPG5) pseudogene
330,TRBVB,TR_V_pseudogene,T cell receptor beta variable B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12248]
331,TRBVA,TR_V_pseudogene,T cell receptor beta variable A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12247]
332,TRBV26,TR_V_pseudogene,T cell receptor beta variable 26 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12207]
333,TRBV8-1,TR_V_pseudogene,T cell receptor beta variable 8-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12244]
334,TRBV22-1,TR_V_pseudogene,T cell receptor beta variable 22-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12200]
335,TRBV7-5,TR_V_pseudogene,T cell receptor beta variable 7-5 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12239]
336,TRBV12-2,TR_V_pseudogene,T cell receptor beta variable 12-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12184]
337,RPL5P32,processed_pseudogene,ribosomal protein L5 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:36973]
338,,processed_pseudogene,"zinc finger, FYVE domain containing 9 (ZFYVE9) pseudogene"
339,,unprocessed_pseudogene,glypican 5 (GPC5) pseudogene
340,GOLGA8M,unprocessed_pseudogene,golgin A8 family member M [Source:HGNC Symbol;Acc:HGNC:44404]
341,,processed_pseudogene,DDB1 and CUL4 associated factor 6 (DCAF6) pseudogene
342,RPL41P2,processed_pseudogene,ribosomal protein L41 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:10357]
343,TRBV8-2,TR_V_pseudogene,T cell receptor beta variable 8-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12245]
344,,transcribed_processed_pseudogene,dexamethasone-induced transcript (DEXI) pseudogene
345,WBP1LP1,processed_pseudogene,WBP1L pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43948]
346,MARK2P14,unprocessed_pseudogene,microtubule affinity regulating kinase 2 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:44495]
347,NUP210P2,unprocessed_pseudogene,nucleoporin 210 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42707]
348,IGLV3-31,IG_V_pseudogene,immunoglobulin lambda variable 3-31 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5913]
349,,unprocessed_pseudogene,Ig lambda chain V-I region pseudogene
350,ASH2LP1,processed_pseudogene,ASH2L pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19332]
351,IGLV3-30,IG_V_pseudogene,immunoglobulin lambda variable 3-30 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5912]
352,IGLVI-38,IG_V_pseudogene,immunoglobulin lambda variable (I)-38 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5935]
353,IGLV2-34,IG_V_pseudogene,immunoglobulin lambda variable 2-34 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5893]
354,IGLVVII-41-1,IG_V_pseudogene,immunoglobulin lambda variable (VII)-41-1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15691]
355,IGLVI-42,IG_V_pseudogene,immunoglobulin lambda variable (I)-42 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5936]
356,IGLV1-41,IG_V_pseudogene,immunoglobulin lambda variable 1-41 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5878]
357,,transcribed_unprocessed_pseudogene,zinc finger protein 154 (ZNF154) pseudogene
358,PEBP1P3,processed_pseudogene,phosphatidylethanolamine binding protein 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44345]
359,MCCD1P1,unprocessed_pseudogene,mitochondrial coiled-coil domain 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33449]
360,,unprocessed_pseudogene,F-box protein 25 (FBXO25) pseudogene
361,,unprocessed_pseudogene,olfactory receptor pseudogene
362,,unprocessed_pseudogene,vacuolar protein sorting 51 homolog (S. cerevisiae) (VPS51) pseudogene
363,,unprocessed_pseudogene,ribosomal protein S3A (RPS3A) pseudogene
364,PRSS3P3,transcribed_unprocessed_pseudogene,PRSS3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43790]
365,,transcribed_unprocessed_pseudogene,"protease, serine, 58 (PRSS58) pseudogene"
366,,unprocessed_pseudogene,novel HLA class I pseudogene fragment
367,MOXD2P,transcribed_unprocessed_pseudogene,"monooxygenase DBH like 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:33605]"
368,OR6W1P,transcribed_unprocessed_pseudogene,olfactory receptor family 6 subfamily W member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15091]
369,TBC1D3B,unprocessed_pseudogene,TBC1 domain family member 3B [Source:HGNC Symbol;Acc:HGNC:27011]
370,,unprocessed_pseudogene,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide (YWHAE) pseudogene"
371,,processed_pseudogene,"ash2 (absent, small, or homeotic)-like (Drosophila) (ASH2L) pseudogene"
372,IGLV7-35,IG_V_pseudogene,immunoglobulin lambda variable 7-35 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:5928]
373,,unprocessed_pseudogene,chemokine (C-C motif) ligand pseudogene
374,MRPS16P3,processed_pseudogene,mitochondrial ribosomal protein S16 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29733]
375,,processed_pseudogene,mitochondrial ribosomal protein L14 (MRPL14) pseudogene
376,,unprocessed_pseudogene,"nitric oxide synthase 2, inducible (NOS2) pseudogene"
377,,unprocessed_pseudogene,"ribosomal protein S6 kinase, 70kDa, polypeptide 1 (RPS6KB1) pseudogene"
378,RPL23AP1,transcribed_processed_pseudogene,ribosomal protein L23a pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10318]
379,HLA-U,unprocessed_pseudogene,"major histocompatibility complex, class I, U (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23477]"
380,COL11A2P1,unprocessed_pseudogene,collagen type XI alpha 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13947]
381,MUC4,unprocessed_pseudogene,"mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]"
382,,processed_pseudogene,mitogen-activated protein kinase 8 interacting protein 1 (MAPK8IP1) pseudogene
383,,transcribed_unprocessed_pseudogene,vomeronasal 1 receptor 1 (VN1R1) pseudogene
384,CUBNP2,unprocessed_pseudogene,cubilin pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44984]
385,,unprocessed_pseudogene,ankyrin repeat domain 30B-like (ANKRD30BL) pseudogene
386,OR6D1P,unitary_pseudogene,olfactory receptor family 6 subfamily D member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14849]
387,ANKRD30BP3,unprocessed_pseudogene,ankyrin repeat domain 30B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:27873]
388,CHCHD2P2,processed_pseudogene,coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39586]
389,COX6CP18,processed_pseudogene,cytochrome c oxidase subunit 6C pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:49370]
390,TBC1D3P7,unprocessed_pseudogene,TBC1 domain family member 3 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:43569]
391,HTATSF1P1,processed_pseudogene,HIV-1 Tat specific factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13959]
392,,unprocessed_pseudogene,"tumor necrosis factor receptor superfamily, member 13B (TNFRSF13B) pseudogene"
393,,unprocessed_pseudogene,"novel keratin, hair, acidic (KRTHA) family pseudogene"
394,LINC03003,unprocessed_pseudogene,long intergenic non-protein coding RNA 3003 [Source:HGNC Symbol;Acc:HGNC:56126]
395,MRPS17P5,processed_pseudogene,mitochondrial ribosomal protein S17 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:29737]
396,,unprocessed_pseudogene,transducin (beta)-like 1 X-linked receptor 1 (TBL1XR1) pseudogene
397,ZNF70P1,processed_pseudogene,zinc finger protein 70 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13846]
398,,processed_pseudogene,transducin (beta)-like 1 X-linked receptor 1 (TBL1XR1) pseudogene
399,,processed_pseudogene,
400,FABP5P13,processed_pseudogene,fatty acid binding protein 5 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:38717]
401,,processed_pseudogene,kelch-like 5 (Drosophila) (KLHL5) pseudogene
402,KRT18P53,processed_pseudogene,keratin 18 pseudogene 53 [Source:HGNC Symbol;Acc:HGNC:38714]
403,,unprocessed_pseudogene,glutathione S-transferase (GST) theta pseudogene
404,RPS27P14,processed_pseudogene,ribosomal protein S27 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:35923]
405,MAPK8IP1P1,processed_pseudogene,mitogen-activated protein kinase 8 interacting protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6885]
406,RDM1P2,unprocessed_pseudogene,RDM1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53918]
407,POLR3GP1,transcribed_processed_pseudogene,RNA polymerase III subunit G pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23345]
408,,processed_pseudogene,dead end homolog 1 (zebrafish) (DND1) pseudogene
409,,unprocessed_pseudogene,zinc finger protein 257 (ZNF257) pseudogene
410,NSFP1,unprocessed_pseudogene,N-ethylmaleimide-sensitive factor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31405]
411,,processed_pseudogene,"pyruvate dehydrogenase kinase, isozyme 3 (PDK3) pseudogene"
412,NANOGP7,transcribed_processed_pseudogene,Nanog homeobox pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:23105]
413,,processed_pseudogene,KAT8 regulatory NSL complex subunit 1 (KANSL1) pseudogene
414,,unprocessed_pseudogene,RAD52 motif 1 (RDM1) pseudogene
415,,processed_pseudogene,DND microRNA-mediated repression inhibitor 1 (DND1) pseudogene
416,5S_rRNA,rRNA_pseudogene,5S ribosomal RNA [Source:RFAM;Acc:RF00001]
417,,processed_pseudogene,phosphoglycerate kinase 1 (PGK1) pseudogene
418,,processed_pseudogene,IBR domain containing 3 (IBRDC3) pseudogene
419,WHAMMP2,transcribed_unprocessed_pseudogene,WHAMM pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32360]
420,PDCD6IPP2,transcribed_unprocessed_pseudogene,PDCD6IP pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49873]
421,GSTT3P,unprocessed_pseudogene,"glutathione S-transferase theta 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:55078]"
422,HERC2P9,transcribed_unprocessed_pseudogene,HERC2 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:30495]
423,,unprocessed_pseudogene,Glutathione S-transferase pseudogene
424,,unprocessed_pseudogene,D-dopachrome tautomerase (DDT) pseudogene
425,,transcribed_unprocessed_pseudogene,"taspase, threonine aspartase, 1 (TASP1) pseudogene"
426,GOLGA8F,transcribed_unprocessed_pseudogene,golgin A8 family member F [Source:HGNC Symbol;Acc:HGNC:32378]
427,ZDHHC20P1,processed_pseudogene,zinc finger DHHC-type containing 20 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33456]
428,,unprocessed_pseudogene,"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 1 (LILRA1) pseudogene"
429,,transcribed_processed_pseudogene,"taste receptor, type 2, member 12 pseudogene"
430,,processed_pseudogene,"taste receptor, type 2, member 7 pseudogene"
431,RPL12P1,processed_pseudogene,ribosomal protein L12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13976]
432,TAS2R64P,unprocessed_pseudogene,taste 2 receptor member 64 pseudogene [Source:HGNC Symbol;Acc:HGNC:20642]
433,CES1P1,unprocessed_pseudogene,carboxylesterase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18546]
434,DHFRP2,processed_pseudogene,dihydrofolate reductase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:2863]
435,HLA-DRB7,unprocessed_pseudogene,"major histocompatibility complex, class II, DR beta 7 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4955]"
436,GAPDHP26,processed_pseudogene,glyceraldehyde 3 phosphate dehydrogenase pseudogene 26 [Source:HGNC Symbol;Acc:HGNC:37778]
437,,unitary_pseudogene,bile acid Coenzyme A: amino acid N-acyltransferase (BAAT) pseudogene
438,FYTTD1P1,processed_pseudogene,forty-two-three domain containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38035]
439,TRMT112P4,processed_pseudogene,tRNA methyltransferase subunit 11-2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44023]
